step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
7,CASH_IN,40765.68,3962614.16,4003379.84,1073008.04,2084795.89,0
7,CASH_IN,24638.55,4003379.84,4028018.39,119345.51,40278.39,0
7,CASH_IN,56289.54,4028018.39,4084307.94,62111.53,5821.98,0
7,CASH_IN,33919.56,4084307.94,4118227.49,373103.0,7569059.16,0
7,CASH_IN,302915.15,4118227.49,4421142.64,377903.22,0.0,0
7,CASH_IN,213765.78,4421142.64,4634908.42,345283.88,211120.9,0
7,CASH_IN,340505.75,4634908.42,4975414.18,860902.76,960188.98,0
7,CASH_IN,193558.01,4975414.18,5168972.19,9163427.18,10200000.0,0
7,CASH_IN,271866.95,5168972.19,5440839.13,339183.44,7569059.16,0
7,CASH_IN,468052.79,5440839.13,5908891.92,15600000.0,17800000.0,0
7,CASH_IN,519071.69,5908891.92,6427963.61,15200000.0,15700000.0,0
7,CASH_IN,439105.26,6427963.61,6867068.87,11200000.0,9689179.38,0
7,CASH_IN,223666.66,6867068.87,7090735.53,442599.75,209838.16,0
7,CASH_IN,193318.64,7090735.53,7284054.17,10700000.0,12900000.0,0
7,CASH_IN,288038.89,7284054.17,7572093.06,498474.72,303190.22,0
7,CASH_IN,355458.78,7572093.06,7927551.84,627316.28,77922.92,0
7,CASH_IN,116884.29,7927551.84,8044436.13,10600000.0,14900000.0,0
7,CASH_IN,43698.21,8044436.13,8088134.34,158919.0,8444298.53,0
7,CASH_IN,47369.84,8088134.34,8135504.18,90056.0,0.0,0
7,CASH_IN,146117.38,8135504.18,8281621.57,15100000.0,17800000.0,0
7,CASH_IN,45157.63,8281621.57,8326779.2,563659.72,828787.26,0
7,CASH_IN,111430.78,8326779.2,8438209.98,115108.49,3677.71,0
7,CASH_IN,158274.46,8438209.98,8596484.44,992451.59,982743.75,0
7,CASH_IN,94712.61,8596484.44,8691197.05,300375.97,905385.44,0
7,TRANSFER,27609.08,7050.0,0.0,721.42,28330.5,0
7,CASH_OUT,128549.2,0.0,0.0,160349.0,25332.01,0
7,PAYMENT,16906.09,8104.0,0.0,0.0,0.0,0
7,PAYMENT,5689.82,0.0,0.0,0.0,0.0,0
7,PAYMENT,8309.37,0.0,0.0,0.0,0.0,0
7,PAYMENT,13870.79,99718.0,85847.21,0.0,0.0,0
7,PAYMENT,1149.98,4632.0,3482.02,0.0,0.0,0
7,CASH_OUT,206659.26,3482.02,0.0,12400000.0,12500000.0,0
7,CASH_OUT,85736.76,0.0,0.0,94706.96,40278.39,0
7,CASH_OUT,120817.37,0.0,0.0,165344.97,141644.5,0
7,CASH_OUT,261651.77,0.0,0.0,5952395.9,10000000.0,0
7,CASH_OUT,291944.52,0.0,0.0,2223039.23,3885428.17,0
7,CASH_OUT,125312.0,0.0,0.0,141509.0,896903.33,0
7,CASH_OUT,367180.86,0.0,0.0,518502.09,828787.26,0
7,CASH_OUT,414678.51,0.0,0.0,438147.29,371.65,0
7,CASH_OUT,171810.63,0.0,0.0,574394.44,7837942.9,0
7,PAYMENT,7863.57,202823.0,194959.43,0.0,0.0,0
7,PAYMENT,8818.98,147823.0,139004.02,0.0,0.0,0
7,PAYMENT,9769.56,86025.0,76255.44,0.0,0.0,0
7,PAYMENT,7590.75,20780.0,13189.25,0.0,0.0,0
7,PAYMENT,3153.75,13189.25,10035.5,0.0,0.0,0
7,PAYMENT,17951.43,10298.0,0.0,0.0,0.0,0
7,PAYMENT,8711.52,107881.0,99169.48,0.0,0.0,0
7,PAYMENT,12616.4,21175.0,8558.6,0.0,0.0,0
7,PAYMENT,8235.45,9923.0,1687.55,0.0,0.0,0
7,CASH_OUT,12375.97,30652.0,18276.03,137.0,12512.97,0
7,PAYMENT,2328.84,11510.0,9181.16,0.0,0.0,0
7,PAYMENT,546.23,19963.87,19417.63,0.0,0.0,0
7,PAYMENT,17352.02,19417.63,2065.61,0.0,0.0,0
7,PAYMENT,6856.57,10157.0,3300.43,0.0,0.0,0
7,PAYMENT,1910.23,3300.43,1390.2,0.0,0.0,0
7,TRANSFER,41664.88,123703.0,82038.12,23132.0,0.0,0
7,TRANSFER,7828.57,35454.82,27626.25,0.0,7828.57,0
7,CASH_OUT,462312.19,27626.25,0.0,17000000.0,18100000.0,0
7,PAYMENT,5941.84,50152.0,44210.16,0.0,0.0,0
7,CASH_OUT,207998.16,44210.16,0.0,746205.07,7837942.9,0
7,PAYMENT,5810.61,115406.38,109595.77,0.0,0.0,0
7,CASH_OUT,192841.14,109595.77,0.0,852825.81,371.65,0
7,CASH_OUT,5871.44,0.0,0.0,111691.03,117562.47,0
7,PAYMENT,6551.14,15839.0,9287.86,0.0,0.0,0
7,PAYMENT,1284.56,153.0,0.0,0.0,0.0,0
7,TRANSFER,329937.9,307.0,0.0,0.0,158489.25,0
7,PAYMENT,9455.05,0.0,0.0,0.0,0.0,0
7,PAYMENT,3326.56,83083.0,79756.44,0.0,0.0,0
7,PAYMENT,2391.85,398410.0,396018.15,0.0,0.0,0
7,PAYMENT,1074.55,27194.0,26119.45,0.0,0.0,0
7,DEBIT,5541.9,62048.0,56506.1,40407.0,90711.57,0
7,PAYMENT,5721.25,51347.0,45625.75,0.0,0.0,0
7,PAYMENT,553.84,5000.0,4446.16,0.0,0.0,0
7,PAYMENT,845.59,201071.0,200225.41,0.0,0.0,0
7,PAYMENT,11571.03,798628.0,787056.97,0.0,0.0,0
7,PAYMENT,6082.55,22403.0,16320.45,0.0,0.0,0
7,PAYMENT,15650.79,137413.0,121762.21,0.0,0.0,0
7,TRANSFER,159485.63,50496.0,0.0,99876.0,344137.53,0
7,CASH_OUT,304316.59,0.0,0.0,520397.01,960188.98,0
7,CASH_OUT,103305.97,0.0,0.0,473582.0,237615.79,0
7,PAYMENT,632.88,5053.0,4420.12,0.0,0.0,0
7,TRANSFER,131062.59,362.0,0.0,0.0,131062.59,0
7,DEBIT,1167.94,538.0,0.0,3042.0,7207.24,0
7,CASH_OUT,77235.45,15475.0,0.0,23854.09,77986.84,0
7,PAYMENT,2211.07,0.0,0.0,0.0,0.0,0
7,PAYMENT,824.63,0.0,0.0,0.0,0.0,0
7,CASH_OUT,86833.04,19860.0,0.0,106142.0,34524.7,0
7,TRANSFER,38342.4,114021.0,75678.6,0.0,38342.4,0
7,PAYMENT,8374.77,791.0,0.0,0.0,0.0,0
7,CASH_OUT,121722.45,0.0,0.0,326380.88,0.0,0
7,PAYMENT,7202.15,302095.0,294892.85,0.0,0.0,0
7,PAYMENT,10784.52,69164.0,58379.48,0.0,0.0,0
7,PAYMENT,4663.37,3091.0,0.0,0.0,0.0,0
7,DEBIT,2006.44,31555.0,29548.56,14900000.0,17800000.0,0
7,TRANSFER,234076.51,92938.0,0.0,248118.45,1193550.39,0
7,PAYMENT,10958.77,11430.0,471.23,0.0,0.0,0
7,CASH_OUT,429539.78,471.23,0.0,10400000.0,14900000.0,0
7,CASH_OUT,117635.7,0.0,0.0,6214047.68,10000000.0,0
7,CASH_OUT,207013.89,0.0,0.0,11800000.0,15000000.0,0
7,CASH_OUT,116112.9,0.0,0.0,167172.29,161722.17,0
7,CASH_OUT,52950.04,0.0,0.0,123527.42,52795.84,0
7,CASH_OUT,254340.65,0.0,0.0,3938671.15,3267222.75,0
7,CASH_OUT,444533.15,0.0,0.0,14100000.0,14700000.0,0
7,CASH_OUT,180681.32,0.0,0.0,8969869.17,10200000.0,0
7,CASH_OUT,65655.35,0.0,0.0,100272.0,916266.8,0
7,CASH_OUT,231151.17,0.0,0.0,384746.03,755381.3,0
7,CASH_OUT,58470.79,0.0,0.0,71225.39,47634.67,0
7,CASH_OUT,42079.24,0.0,0.0,123832.0,174354.81,0
7,CASH_OUT,173774.13,0.0,0.0,847149.78,1626304.94,0
7,CASH_OUT,79602.79,0.0,0.0,131518.1,211120.9,0
7,CASH_OUT,70587.22,0.0,0.0,108597.29,31831.51,0
7,CASH_OUT,278506.83,0.0,0.0,1715110.83,1655753.7,0
7,CASH_OUT,138373.64,0.0,0.0,279670.79,1906158.59,0
7,PAYMENT,3107.72,10177.0,7069.28,0.0,0.0,0
7,CASH_OUT,359216.69,7069.28,0.0,2514983.75,3885428.17,0
7,CASH_IN,103932.55,54.0,103986.55,2868.86,0.0,0
7,PAYMENT,971.73,103986.55,103014.81,0.0,0.0,0
7,PAYMENT,3544.17,103014.81,99470.64,0.0,0.0,0
7,PAYMENT,926.85,99470.64,98543.79,0.0,0.0,0
7,PAYMENT,31108.12,98543.79,67435.67,0.0,0.0,0
7,PAYMENT,1935.26,67435.67,65500.41,0.0,0.0,0
7,PAYMENT,27690.45,65500.41,37809.96,0.0,0.0,0
7,PAYMENT,11771.65,37809.96,26038.31,0.0,0.0,0
7,PAYMENT,18861.09,26038.31,7177.22,0.0,0.0,0
7,PAYMENT,2214.56,7177.22,4962.67,0.0,0.0,0
7,PAYMENT,1309.91,4962.67,3652.75,0.0,0.0,0
7,PAYMENT,9866.63,3652.75,0.0,0.0,0.0,0
7,PAYMENT,10330.01,0.0,0.0,0.0,0.0,0
7,PAYMENT,10536.99,0.0,0.0,0.0,0.0,0
7,PAYMENT,12317.87,0.0,0.0,0.0,0.0,0
7,PAYMENT,9633.05,0.0,0.0,0.0,0.0,0
7,PAYMENT,2515.77,0.0,0.0,0.0,0.0,0
7,PAYMENT,7544.82,0.0,0.0,0.0,0.0,0
7,PAYMENT,12241.43,0.0,0.0,0.0,0.0,0
7,CASH_OUT,105091.11,23061.0,0.0,180443.72,40278.39,0
7,PAYMENT,6664.42,135669.0,129004.58,0.0,0.0,0
7,PAYMENT,6112.75,17767.0,11654.25,0.0,0.0,0
7,PAYMENT,1339.12,257710.0,256370.88,0.0,0.0,0
7,CASH_IN,227204.83,256370.88,483575.72,6447382.96,5670581.45,0
7,CASH_IN,213554.46,483575.72,697130.17,253916.8,40362.35,0
7,CASH_IN,153124.3,697130.17,850254.47,155551.0,0.0,0
7,CASH_IN,162902.6,850254.47,1013157.07,2077254.38,2813795.5,0
7,CASH_IN,193980.81,1013157.07,1207137.88,211963.2,17982.39,0
7,CASH_IN,115440.53,1207137.88,1322578.41,128596.0,0.0,0
7,CASH_IN,315210.66,1322578.41,1637789.07,2918969.13,3504660.25,0
7,CASH_IN,121981.71,1637789.07,1759770.79,314262.63,499000.92,0
7,CASH_IN,336410.5,1759770.79,2096181.29,411541.48,0.0,0
7,CASH_IN,274903.54,2096181.29,2371084.83,13400000.0,13100000.0,0
7,CASH_IN,7818.14,2371084.83,2378902.97,31570.0,23751.86,0
7,CASH_IN,70318.64,2378902.97,2449221.61,251644.29,99358.0,0
7,CASH_IN,395368.45,2449221.61,2844590.06,6220178.13,5670581.45,0
7,CASH_IN,35015.29,2844590.06,2879605.35,51361.91,16346.62,0
7,CASH_IN,140934.36,2879605.35,3020539.71,142672.0,0.0,0
7,CASH_IN,80222.52,3020539.71,3100762.23,97544.43,649298.27,0
7,CASH_IN,439348.62,3100762.23,3540110.85,5037238.17,6712636.97,0
7,CASH_IN,182036.49,3540110.85,3722147.34,185023.0,2986.51,0
7,CASH_IN,77816.36,3722147.34,3799963.7,157217.94,79401.58,0
7,CASH_IN,78369.94,3799963.7,3878333.64,204838.0,243068.85,0
7,CASH_IN,51260.1,3878333.64,3929593.74,102413.2,51153.1,0
7,CASH_IN,124646.3,3929593.74,4054240.04,6319016.53,6129845.09,0
7,PAYMENT,2997.84,1498.0,0.0,0.0,0.0,0
7,CASH_OUT,123372.55,34521.0,0.0,0.0,360880.92,0
7,PAYMENT,2693.26,0.0,0.0,0.0,0.0,0
7,PAYMENT,4798.8,0.0,0.0,0.0,0.0,0
7,PAYMENT,5756.56,0.0,0.0,0.0,0.0,0
7,PAYMENT,25404.53,0.0,0.0,0.0,0.0,0
7,PAYMENT,827.69,0.0,0.0,0.0,0.0,0
7,PAYMENT,5501.2,0.0,0.0,0.0,0.0,0
7,PAYMENT,14766.83,0.0,0.0,0.0,0.0,0
7,PAYMENT,10382.73,0.0,0.0,0.0,0.0,0
7,PAYMENT,10469.87,0.0,0.0,0.0,0.0,0
7,PAYMENT,16319.94,0.0,0.0,0.0,0.0,0
7,PAYMENT,17978.68,0.0,0.0,0.0,0.0,0
7,PAYMENT,9230.32,0.0,0.0,0.0,0.0,0
7,PAYMENT,1370.69,0.0,0.0,0.0,0.0,0
7,PAYMENT,10533.04,0.0,0.0,0.0,0.0,0
7,PAYMENT,285.59,0.0,0.0,0.0,0.0,0
7,PAYMENT,4800.76,0.0,0.0,0.0,0.0,0
7,PAYMENT,10156.0,0.0,0.0,0.0,0.0,0
7,PAYMENT,9414.48,0.0,0.0,0.0,0.0,0
7,PAYMENT,2674.73,0.0,0.0,0.0,0.0,0
7,PAYMENT,1571.83,0.0,0.0,0.0,0.0,0
7,PAYMENT,1803.28,0.0,0.0,0.0,0.0,0
7,PAYMENT,3633.39,0.0,0.0,0.0,0.0,0
7,PAYMENT,4178.46,52289.0,48110.54,0.0,0.0,0
7,PAYMENT,4456.99,19167.0,14710.01,0.0,0.0,0
7,TRANSFER,400444.34,589.0,0.0,0.0,421984.74,0
7,PAYMENT,930.18,20493.0,19562.82,0.0,0.0,0
7,PAYMENT,218.27,85326.0,85107.73,0.0,0.0,0
7,PAYMENT,1041.96,70789.0,69747.04,0.0,0.0,0
7,TRANSFER,451568.12,51178.0,0.0,9150550.49,10200000.0,0
7,TRANSFER,104539.76,1288.0,0.0,0.0,98172.83,0
7,PAYMENT,8061.1,12624.0,4562.9,0.0,0.0,0
7,PAYMENT,3866.19,4562.9,696.71,0.0,0.0,0
7,PAYMENT,2865.64,779.0,0.0,0.0,0.0,0
7,DEBIT,5418.64,3088.0,0.0,45155.0,98719.13,0
7,TRANSFER,632361.53,158925.0,0.0,1848371.68,1995598.25,0
7,PAYMENT,10229.88,100351.0,90121.12,0.0,0.0,0
7,TRANSFER,469688.29,44459.0,0.0,99266.34,522428.46,0
7,TRANSFER,591464.21,383075.0,0.0,5043.0,1657750.89,0
7,CASH_IN,105860.8,11318.0,117178.8,0.0,0.0,0
7,PAYMENT,3535.08,5187.0,1651.92,0.0,0.0,0
7,PAYMENT,5565.73,72723.0,67157.27,0.0,0.0,0
7,PAYMENT,2513.17,67157.27,64644.11,0.0,0.0,0
7,PAYMENT,24324.01,64644.11,40320.09,0.0,0.0,0
7,PAYMENT,10620.41,40320.09,29699.68,0.0,0.0,0
7,PAYMENT,4996.41,29699.68,24703.27,0.0,0.0,0
7,PAYMENT,20328.6,24703.27,4374.67,0.0,0.0,0
7,PAYMENT,35279.33,4374.67,0.0,0.0,0.0,0
7,PAYMENT,3169.16,0.0,0.0,0.0,0.0,0
7,PAYMENT,8358.83,0.0,0.0,0.0,0.0,0
7,PAYMENT,2320.65,0.0,0.0,0.0,0.0,0
7,PAYMENT,5733.09,0.0,0.0,0.0,0.0,0
7,PAYMENT,14441.29,0.0,0.0,0.0,0.0,0
7,PAYMENT,2518.63,0.0,0.0,0.0,0.0,0
7,PAYMENT,13517.94,0.0,0.0,0.0,0.0,0
7,PAYMENT,7925.72,0.0,0.0,0.0,0.0,0
7,PAYMENT,24034.28,0.0,0.0,0.0,0.0,0
7,PAYMENT,17036.48,0.0,0.0,0.0,0.0,0
7,PAYMENT,27888.72,0.0,0.0,0.0,0.0,0
7,PAYMENT,3417.61,0.0,0.0,0.0,0.0,0
7,PAYMENT,10558.24,0.0,0.0,0.0,0.0,0
7,PAYMENT,1847.37,0.0,0.0,0.0,0.0,0
7,TRANSFER,411399.71,20471.0,0.0,0.0,68216.27,0
7,TRANSFER,121362.51,121950.0,587.49,3665641.55,7488671.79,0
7,CASH_OUT,54395.2,587.49,0.0,189573.05,561728.05,0
7,CASH_OUT,59416.73,81576.0,22159.27,5734.0,65150.73,0
7,PAYMENT,565.49,239.0,0.0,0.0,0.0,0
7,PAYMENT,2395.77,20170.0,17774.23,0.0,0.0,0
7,PAYMENT,6864.68,98530.0,91665.32,0.0,0.0,0
7,PAYMENT,19551.26,234498.04,214946.78,0.0,0.0,0
7,CASH_OUT,197648.26,214946.78,17298.53,14600000.0,15700000.0,0
7,PAYMENT,6779.67,38786.0,32006.33,0.0,0.0,0
7,PAYMENT,412.18,10252.0,9839.82,0.0,0.0,0
7,PAYMENT,2780.75,30107.0,27326.25,0.0,0.0,0
7,PAYMENT,7466.06,32510.0,25043.94,0.0,0.0,0
7,PAYMENT,7769.72,3874.0,0.0,0.0,0.0,0
7,CASH_IN,37603.83,106664.0,144267.83,105917.0,0.0,0
7,PAYMENT,9173.09,918.0,0.0,0.0,0.0,0
7,TRANSFER,1242030.96,61454.0,0.0,37019.0,1074318.86,0
7,PAYMENT,883.88,31447.0,30563.12,0.0,0.0,0
7,CASH_OUT,268049.77,30563.12,0.0,286162.34,141644.5,0
7,CASH_OUT,157442.78,0.0,0.0,9231426.19,10800000.0,0
7,PAYMENT,1593.64,3545.0,1951.36,0.0,0.0,0
7,CASH_OUT,158333.5,1951.36,0.0,165911.24,174354.81,0
7,PAYMENT,10808.4,20839.0,10030.6,0.0,0.0,0
7,PAYMENT,3439.96,10030.6,6590.64,0.0,0.0,0
7,PAYMENT,2322.82,6590.64,4267.83,0.0,0.0,0
7,PAYMENT,6585.38,4267.83,0.0,0.0,0.0,0
7,PAYMENT,23513.69,0.0,0.0,0.0,0.0,0
7,PAYMENT,4095.71,1853.0,0.0,0.0,0.0,0
7,PAYMENT,15006.45,8239.0,0.0,0.0,0.0,0
7,TRANSFER,129859.44,10659.0,0.0,185118.0,14230.4,0
7,PAYMENT,2570.96,198381.0,195810.04,0.0,0.0,0
7,DEBIT,4163.28,276649.0,272485.72,4583.0,19340.53,0
7,CASH_IN,314929.23,5007.0,319936.23,14945.52,0.0,0
7,PAYMENT,23492.26,319936.23,296443.96,0.0,0.0,0
7,TRANSFER,599342.88,51763.0,0.0,59566.12,148900.44,0
7,PAYMENT,4607.26,48639.0,44031.74,0.0,0.0,0
7,PAYMENT,15973.19,39517.0,23543.81,0.0,0.0,0
7,TRANSFER,9738.48,38712.0,28973.52,48167.0,41376.39,0
7,PAYMENT,8500.77,10846.0,2345.23,0.0,0.0,0
7,PAYMENT,309.78,2345.23,2035.45,0.0,0.0,0
7,PAYMENT,13239.13,29481.0,16241.87,0.0,0.0,0
7,PAYMENT,1557.36,11300.0,9742.64,0.0,0.0,0
7,PAYMENT,9801.45,49758.0,39956.55,0.0,0.0,0
7,PAYMENT,3984.14,59401.71,55417.56,0.0,0.0,0
7,PAYMENT,2410.67,55417.56,53006.9,0.0,0.0,0
7,PAYMENT,5078.24,41733.0,36654.76,0.0,0.0,0
7,PAYMENT,17126.04,8476.0,0.0,0.0,0.0,0
7,CASH_OUT,141917.76,0.0,0.0,10400000.0,10200000.0,0
7,PAYMENT,6624.39,10487.0,3862.61,0.0,0.0,0
7,PAYMENT,1194.51,20230.0,19035.49,0.0,0.0,0
7,TRANSFER,118404.75,70815.0,0.0,28212.0,0.0,0
7,CASH_IN,10781.11,5591.0,16372.11,0.0,314551.85,0
7,CASH_OUT,217460.33,16372.11,0.0,14800000.0,15700000.0,0
7,PAYMENT,9773.88,111980.0,102206.12,0.0,0.0,0
7,PAYMENT,7826.37,102206.12,94379.74,0.0,0.0,0
7,CASH_IN,173696.06,29738.0,203434.06,150194.0,0.0,0
7,PAYMENT,15258.14,1986.0,0.0,0.0,0.0,0
7,PAYMENT,6356.01,10787.0,4430.99,0.0,0.0,0
7,PAYMENT,480.03,9375.0,8894.97,0.0,0.0,0
7,CASH_OUT,141289.74,8894.97,0.0,5388625.07,5214288.59,0
7,PAYMENT,10200.43,20141.0,9940.57,0.0,0.0,0
7,PAYMENT,9802.73,211764.0,201961.27,0.0,0.0,0
7,PAYMENT,9383.43,1177.0,0.0,0.0,0.0,0
7,PAYMENT,5123.99,16936.0,11812.01,0.0,0.0,0
7,PAYMENT,5422.72,11812.01,6389.29,0.0,0.0,0
7,PAYMENT,34866.59,6389.29,0.0,0.0,0.0,0
7,PAYMENT,3679.63,272.0,0.0,0.0,0.0,0
7,CASH_OUT,259743.76,0.0,0.0,2844370.72,4861702.48,0
7,PAYMENT,12835.96,28597.0,15761.04,0.0,0.0,0
7,PAYMENT,1062.06,103256.0,102193.94,0.0,0.0,0
7,CASH_IN,182452.71,102193.94,284646.65,482194.95,1193550.39,0
7,CASH_IN,172588.84,284646.65,457235.5,4074392.42,5020386.7,0
7,CASH_IN,212127.94,457235.5,669363.43,425769.98,55290.48,0
7,CASH_IN,267716.65,669363.43,937080.09,1045666.95,371.65,0
7,CASH_IN,140852.52,937080.09,1077932.61,834177.13,982743.75,0
7,CASH_IN,23966.48,1077932.61,1101899.09,64836.97,40870.49,0
7,CASH_IN,137985.07,1101899.09,1239884.16,418044.43,1906158.59,0
7,CASH_IN,207762.47,1239884.16,1447646.63,12600000.0,12500000.0,0
7,CASH_IN,101075.48,1447646.63,1548722.12,138188.44,37112.96,0
7,CASH_IN,282150.32,1548722.12,1830872.44,4923997.0,5251235.25,0
7,CASH_IN,245256.44,1830872.44,2076128.88,285534.83,40278.39,0
7,CASH_IN,26884.31,2076128.88,2103013.19,139962.0,113077.69,0
7,CASH_IN,33051.37,2103013.19,2136064.56,159822.6,8208.1,0
7,CASH_IN,64525.15,2136064.56,2200589.71,6194370.23,6129845.09,0
7,CASH_IN,185113.63,2200589.71,2385703.34,6739716.03,6779118.04,0
7,CASH_IN,39244.81,2385703.34,2424948.15,209184.81,367724.8,0
7,CASH_IN,250578.65,2424948.15,2675526.8,996391.0,1699431.84,0
7,CASH_IN,374031.59,2675526.8,3049558.38,9602118.61,10200000.0,0
7,PAYMENT,4435.37,6052.0,1616.63,0.0,0.0,0
7,PAYMENT,10903.02,5626.0,0.0,0.0,0.0,0
7,PAYMENT,6291.23,10445.0,4153.77,0.0,0.0,0
7,PAYMENT,2206.56,20857.0,18650.44,0.0,0.0,0
7,PAYMENT,5370.06,15380.0,10009.94,0.0,0.0,0
7,PAYMENT,3136.92,19990.0,16853.08,0.0,0.0,0
7,DEBIT,499.86,47547.0,47047.14,277478.0,277977.86,0
7,PAYMENT,7706.46,47047.14,39340.68,0.0,0.0,0
7,PAYMENT,4411.68,195660.0,191248.32,0.0,0.0,0
7,PAYMENT,7939.48,10744.0,2804.52,0.0,0.0,0
7,PAYMENT,7548.35,30419.0,22870.65,0.0,0.0,0
7,PAYMENT,967.31,30387.0,29419.69,0.0,0.0,0
7,TRANSFER,10594.26,14660.0,4065.74,8746.28,19340.53,0
7,PAYMENT,5368.23,98643.0,93274.77,0.0,0.0,0
7,PAYMENT,7533.07,21880.0,14346.93,0.0,0.0,0
7,PAYMENT,651.54,92281.0,91629.46,0.0,0.0,0
7,PAYMENT,5585.31,91629.46,86044.14,0.0,0.0,0
7,PAYMENT,3397.33,85916.0,82518.67,0.0,0.0,0
7,PAYMENT,276.04,14607.0,14330.96,0.0,0.0,0
7,TRANSFER,363063.88,14330.96,0.0,2859722.47,5352935.74,0
7,PAYMENT,2605.08,10313.0,7707.92,0.0,0.0,0
7,PAYMENT,4908.85,7707.92,2799.07,0.0,0.0,0
7,PAYMENT,15969.13,420059.0,404089.87,0.0,0.0,0
7,CASH_OUT,38323.66,13746.0,0.0,73147.6,111471.26,0
7,PAYMENT,10476.7,0.0,0.0,0.0,0.0,0
7,CASH_OUT,61922.54,103119.0,41196.46,165927.35,916266.8,0
7,PAYMENT,4603.71,62522.0,57918.29,0.0,0.0,0
7,PAYMENT,6163.43,3850.0,0.0,0.0,0.0,0
7,PAYMENT,6951.07,104432.0,97480.93,0.0,0.0,0
7,PAYMENT,4630.4,122.0,0.0,0.0,0.0,0
7,CASH_OUT,47779.84,0.0,0.0,104078.0,151857.84,0
7,CASH_IN,197390.5,64949.0,262339.5,21521.0,0.0,0
7,PAYMENT,4355.69,20143.0,15787.31,0.0,0.0,0
7,PAYMENT,3643.48,40570.0,36926.52,0.0,0.0,0
7,CASH_OUT,209202.05,312873.0,103670.95,1390.2,1005781.48,0
7,PAYMENT,483.98,36953.0,36469.02,0.0,0.0,0
7,PAYMENT,3214.67,46181.0,42966.33,0.0,0.0,0
7,PAYMENT,11611.66,42966.33,31354.67,0.0,0.0,0
7,PAYMENT,15116.37,31354.67,16238.3,0.0,0.0,0
7,PAYMENT,2878.68,240.0,0.0,0.0,0.0,0
7,PAYMENT,6849.71,50432.0,43582.29,0.0,0.0,0
7,TRANSFER,668885.18,28308.0,0.0,280059.36,1906158.59,0
7,CASH_OUT,105124.6,0.0,0.0,113612.92,347091.08,0
7,PAYMENT,15036.18,166598.0,151561.82,0.0,0.0,0
7,PAYMENT,5070.28,312342.0,307271.72,0.0,0.0,0
7,PAYMENT,6821.43,11252.0,4430.57,0.0,0.0,0
7,PAYMENT,2928.73,5065.0,2136.27,0.0,0.0,0
7,TRANSFER,328175.59,45378.0,0.0,12400000.0,12500000.0,0
7,PAYMENT,3946.88,89504.0,85557.12,0.0,0.0,0
7,PAYMENT,2910.53,51256.0,48345.47,0.0,0.0,0
7,PAYMENT,12650.89,48345.47,35694.58,0.0,0.0,0
7,PAYMENT,2519.4,35694.58,33175.17,0.0,0.0,0
7,PAYMENT,14021.39,125701.0,111679.61,0.0,0.0,0
7,PAYMENT,9138.62,21564.0,12425.38,0.0,0.0,0
7,PAYMENT,8166.04,22136.0,13969.96,0.0,0.0,0
7,PAYMENT,4796.19,20774.0,15977.81,0.0,0.0,0
7,PAYMENT,9682.0,15977.81,6295.81,0.0,0.0,0
7,PAYMENT,3567.99,130873.0,127305.01,0.0,0.0,0
7,PAYMENT,15974.63,25746.0,9771.37,0.0,0.0,0
7,PAYMENT,1538.51,479.0,0.0,0.0,0.0,0
7,PAYMENT,8987.61,0.0,0.0,0.0,0.0,0
7,PAYMENT,35532.03,0.0,0.0,0.0,0.0,0
7,PAYMENT,16034.17,1521.0,0.0,0.0,0.0,0
7,PAYMENT,13204.3,0.0,0.0,0.0,0.0,0
7,PAYMENT,21131.52,0.0,0.0,0.0,0.0,0
7,PAYMENT,5874.22,21850.0,15975.78,0.0,0.0,0
7,PAYMENT,4854.86,20379.0,15524.14,0.0,0.0,0
7,PAYMENT,5238.34,20454.0,15215.66,0.0,0.0,0
7,PAYMENT,2337.09,41378.0,39040.91,0.0,0.0,0
7,CASH_IN,135364.07,39040.91,174404.98,205828.0,70463.93,0
7,CASH_IN,372848.83,174404.98,547253.81,7854024.68,7852593.45,0
7,CASH_IN,66732.14,547253.81,613985.95,105758.0,20966.38,0
7,CASH_IN,273499.22,613985.95,887485.18,754472.61,631354.92,0
7,CASH_IN,529190.35,887485.18,1416675.53,17400000.0,18100000.0,0
7,CASH_IN,193934.58,1416675.53,1610610.1,271857.5,77922.92,0
7,CASH_IN,186699.23,1610610.1,1797309.34,2874200.44,3885428.17,0
7,CASH_IN,276651.07,1797309.34,2073960.4,10600000.0,10200000.0,0
7,CASH_IN,231126.61,2073960.4,2305087.02,718609.35,1289357.76,0
7,CASH_IN,249233.37,2305087.02,2554320.39,266037.85,16804.47,0
7,CASH_IN,44453.81,2554320.39,2598774.2,175269.52,45394.67,0
7,CASH_IN,154228.23,2598774.2,2753002.43,5824809.68,5670581.45,0
7,CASH_IN,225798.64,2753002.43,2978801.08,3049558.38,5876339.66,0
7,CASH_IN,194451.87,2978801.08,3173252.94,345945.73,108483.43,0
7,CASH_IN,49431.49,3173252.94,3222684.43,72112.0,22680.51,0
7,CASH_IN,245484.78,3222684.43,3468169.21,462232.0,947554.33,0
7,CASH_IN,21954.96,3468169.21,3490124.17,245332.21,561712.86,0
7,CASH_IN,868684.99,3490124.17,4358809.16,4193011.8,3267222.75,0
7,CASH_IN,29010.6,4358809.16,4387819.76,73844.55,69295.43,0
